"source","target","value"
"LUX","GTM",2
"LUX","HUN",2
"LUX","IDN",2
"LUX","IRN",8
"LUX","ITA",1
"LUX","JOR",2
"LUX","KWT",2
"LUX","LBY",3
"LUX","MYS",3
"LUX","MEX",7
"LUX","MNE",2
"LUX","MAR",2
"LUX","NPL",2
"LUX","NIC",1
"LUX","NOR",2
"LUX","NLD",1
"LUX","VAT",3
"LUX","PHL",3
"LUX",NA,2
"LUX","POL",2
"LUX","PRT",3
"LUX","ROU",1
"LUX","RUS",3
"LUX","RWA",1
"LUX","SEN",1
"LUX","SVK",2
"LUX","SVN",6
"LUX","ESP",4
"LUX","LKA",4
"LUX","SWE",1
"LUX","THA",2
"LUX","TGO",3
"LUX","TUN",2
"LUX","TUR",2
"LUX","GBR",4
"LUX","URY",4
"LUX","USA",3
"MRT","DZA",4
"MRT","AGO",2
"MRT","ARG",4
"MRT","AZE",6
"MRT","BHR",1
"MRT","BFA",3
"MRT","BGD",2
"MRT","BRA",6
"MRT","CAN",4
"MRT","CIV",3
"MRT","CHL",2
"MRT","ECU",10
"MRT","EGY",1
"MRT","FRA",8
"MRT","GHA",3
"MRT","DEU",2
"MRT","GRC",3
"MRT","IDN",3
"MRT","IRQ",1
"MRT","ISR",5
"MRT","ITA",1
"MRT","LVA",1
"MRT","LBY",3
"MRT","MYS",3
"MRT","MEX",3
"MRT","MAR",2
"MRT","NGA",3
"MRT","NOR",8
"MRT","OMN",1
"MRT","PAK",3
"MRT","VAT",3
"MRT","POL",4
"MRT","QAT",1
"MRT","SAU",1
"MRT","SEN",3
"MRT","SVK",4
"MRT","SVN",2
"MRT","ESP",7
"MRT","LKA",1
"MRT","SDN",2
"MRT","SWE",4
"MRT","CHE",4
"MRT","SYR",1
"MRT","TUN",1
"MRT","TUR",2
"MRT","ARE",1
"MRT","GBR",4
"MRT","USA",3
"MRT","YEM",1
"MKD","ALB",3
"MKD","DZA",5
"MKD","ARG",10
"MKD","ARM",2
"MKD","AUS",4
"MKD","AUT",9
"MKD","AZE",2
"MKD","BEL",9
"MKD","BLR",2
"MKD","BRA",6
"MKD","BGR",4
"MKD","KHM",2
"MKD","CAN",6
"MKD","CIV",3
"MKD","CHN",1
"MKD","COG",4
"MKD","HRV",4
"MKD","CZE",9
"MKD","DNK",4
"MKD","VNM",3
"MKD","EST",3
"MKD","FRA",8
"MKD","DEU",2
"MKD","GRC",3
"MKD","HUN",2
"MKD","IDN",2
"MKD","IRL",6
"MKD","IRQ",1
"MKD","ITA",6
"MKD","JPN",1
"MKD","KAZ",1
"MKD","LBY",1
"MKD","LIE",3
"MKD","LTU",2
"MKD","MYS",3
"MKD","MEX",6
"MKD","MDA",2
"MKD","MAR",3
"MKD","NAM",3
"MKD","NIC",2
"MKD","NGA",3
"MKD","NOR",2
"MKD","NLD",6
"MKD","VAT",2
"MKD","PHL",3
"MKD","POL",4
"MKD","PRT",2
"MKD","ROU",1
"MKD","RUS",2
"MKD","SEN",1
"MKD","SVK",2
"MKD","SVN",5
"MKD","ESP",10
"MKD","SWE",5
"MKD","CHE",8
"MKD","THA",2
"MKD","TGO",2
"MKD","TUR",1
"MKD","GBR",5
"MKD","UKR",1
"MKD","URY",4
"MKD","USA",4
"MDV","DZA",4
"MDV","ARG",4
"MDV","AUS",3
"MDV","AUT",12
"MDV","AZE",3
"MDV","BTN",3
"MDV","BGD",3
"MDV","BIH",2
"MDV","BRA",7
"MDV","CAN",3
"MDV","TCD",1
"MDV","CHL",2
"MDV","CUB",2
"MDV","ECU",4
"MDV","TLS",1
"MDV","FIN",2
"MDV","FRA",5
"MDV","GHA",4
"MDV","DEU",1
"MDV","HUN",4
"MDV","IND",1
"MDV","IDN",4
"MDV","JAM",1
"MDV","JPN",1
"MDV","LBY",1
"MDV","MYS",3
"MDV","MEX",3
"MDV","MAR",1
"MDV","NZL",5
"MDV","NGA",1
"MDV","NOR",8
"MDV","NLD",4
"MDV","PHL",2
"MDV",NA,4
"MDV","QAT",4
"MDV","SAU",2
"MDV","SVK",4
"MDV","SVN",5
"MDV","ESP",5
"MDV","LKA",1
"MDV","SWE",2
"MDV","TTO",1
"MDV","GBR",4
"MDV","USA",3
"MDG","DZA",2
"MDG","AGO",4
"MDG","ARG",10
"MDG","ARM",2
"MDG","AUS",5
"MDG","BEL",2
"MDG","BLR",1
"MDG","BWA",2
"MDG","BRA",2
"MDG","CAN",8
"MDG","CIV",2
"MDG","CAF",3
"MDG","TCD",1
"MDG","CHL",4
"MDG","CHN",1
"MDG","CRI",3
"MDG","CUB",2
"MDG","DJI",2
"MDG","COD",2
"MDG","VNM",2
"MDG","EGY",3
"MDG","ETH",2
"MDG","FRA",10
"MDG","GAB",2
"MDG","GHA",4
"MDG","DEU",9
"MDG","HUN",1
"MDG","IDN",2
"MDG","IRL",2
"MDG","ITA",7
"MDG","JPN",2
"MDG","KWT",1
"MDG","KGZ",3
"MDG","LAO",2
"MDG","LVA",1
"MDG","LBY",1
"MDG","MRT",2
"MDG","MYS",2
"MDG","MEX",6
"MDG","MLI",2
"MDG","MNE",2
"MDG","MOZ",1
"MDG","NAM",2
"MDG","NER",2
"MDG","NOR",18
"MDG","NLD",9
"MDG","PHL",2
"MDG","PRT",7
"MDG","RUS",3
"MDG","RWA",4
"MDG","ZAF",4
"MDG","SEN",2
"MDG","SLE",3
"MDG","SGP",2
"MDG","SVN",4
"MDG","ESP",16
"MDG","SSD",1
"MDG","SDN",2
"MDG","SWE",3
"MDG","CHE",9
"MDG","SYR",1
"MDG","TZA",2
"MDG","THA",2
"MDG","TGO",3
"MDG","TUN",2
"MDG","TUR",4
"MDG","GBR",6
"MDG","URY",5
"MDG","USA",6
"MDG","VEN",2
"MYS","AFG",2
"MYS","ALB",3
"MYS","DZA",8
"MYS","ARG",2
"MYS","AUS",4
"MYS","AUT",6
"MYS","AZE",3
"MYS","BHR",5
"MYS","BEL",9
"MYS","BEN",2
"MYS","BTN",2
"MYS","BLR",5
"MYS","BGD",5
"MYS","BOL",4
"MYS","BWA",2
"MYS","BRA",2
"MYS","BRN",2
"MYS","BGR",3
"MYS","KHM",3
"MYS","CAN",13
"MYS","TCD",2
"MYS","CHL",8
"MYS","CHN",5
"MYS","COL",3
"MYS","CRI",2
"MYS","HRV",2
"MYS","CUB",5
"MYS","CYP",3
"MYS","CZE",4
"MYS","DNK",2
"MYS","DJI",4
"MYS","VNM",4
"MYS","ECU",2
"MYS","EGY",5
"MYS","ETH",3
"MYS","TLS",2
"MYS","FIN",6
"MYS","FRA",9
"MYS","DEU",8
"MYS","GTM",2
"MYS","HUN",2
"MYS","IDN",3
"MYS","IRL",2
"MYS","IRN",8
"MYS","ISR",6
"MYS","ITA",8
"MYS","JAM",1
"MYS","JOR",3
"MYS","JPN",2
"MYS","KWT",4
"MYS","KGZ",1
"MYS","KAZ",5
"MYS","LAO",2
"MYS","LVA",3
"MYS","LBN",4
"MYS","LIE",3
"MYS","LTU",3
"MYS","MRT",2
"MYS","MDV",4
"MYS","MUS",1
"MYS","MEX",7
"MYS","MNE",2
"MYS","MAR",6
"MYS","MMR",4
"MYS","MOZ",2
"MYS","NPL",3
"MYS","NZL",4
"MYS","NGA",2
"MYS","NOR",5
"MYS","NLD",7
"MYS","OMN",3
"MYS","PAK",2
"MYS","VAT",1
"MYS","PHL",4
"MYS",NA,3
"MYS","POL",3
"MYS","PRK",3
"MYS","QAT",2
"MYS","KOR",1
"MYS","RUS",3
"MYS","ZAF",3
"MYS","SAU",4
"MYS","SEN",2
"MYS","SLE",5
"MYS","SGP",2
"MYS","SVK",3
"MYS","SVN",2
"MYS","ESP",4
"MYS","LKA",4
"MYS","SDN",4
"MYS","SWE",2
"MYS","CHE",5
"MYS","TZA",1
"MYS","THA",3
"MYS","TKM",3
"MYS","TUN",2
"MYS","TUR",8
"MYS","ARE",5
"MYS","GBR",6
"MYS","UKR",8
"MYS","URY",3
"MYS","USA",3
"MYS","UZB",7
"MYS","VEN",2
"MYS","YEM",3
"MYS","ZWE",5
"MUS","DZA",6
"MUS","AGO",1
"MUS","ARG",3
"MUS","ARM",2
"MUS","AUS",4
"MUS","AZE",3
"MUS","BEN",3
"MUS","BFA",4
"MUS","BTN",1
"MUS","BWA",4
"MUS","BRA",7
"MUS","KHM",1
"MUS","CAN",8
"MUS","CPV",3
"MUS","CIV",4
"MUS","TCD",2
"MUS","CHN",2
"MUS","CRI",2
"MUS","CUB",2
"MUS","CZE",6
"MUS","DJI",3
"MUS","COD",3
"MUS","VNM",1
"MUS","ECU",2
"MUS","EGY",6
"MUS","EST",3
"MUS","ETH",1
"MUS","FRA",9
"MUS","GAB",2
"MUS","DEU",7
"MUS","IDN",4
"MUS","IRL",2
"MUS","ITA",2
"MUS","KEN",1
"MUS","KWT",2
"MUS","LVA",1
"MUS","LSO",2
"MUS","MDV",3
"MUS","MYS",5
"MUS","MEX",12
"MUS","MCO",1
"MUS","MNE",2
"MUS","MAR",2
"MUS","MOZ",1
"MUS","NAM",4
"MUS","NPL",5
"MUS","NZL",9
"MUS","NGA",4
"MUS","NLD",2
"MUS","OMN",1
"MUS","PAK",1
"MUS","PHL",5
"MUS",NA,2
"MUS","RWA",3
"MUS","ZAF",5
"MUS","SEN",2
"MUS","SYC",3
"MUS","SLE",3
"MUS","SGP",2
"MUS","SVN",6
"MUS","ESP",4
"MUS","SSD",1
"MUS","SYR",1
"MUS","THA",2
"MUS","TGO",1
"MUS","TTO",2
"MUS","TUN",5
"MUS","TUR",4
"MUS","UGA",2
"MUS","GBR",5
"MUS","URY",5
"MUS","USA",3
"MUS","ZMB",1
"MUS","ZWE",5
"MWI","DZA",4
"MWI","ARG",3
"MWI","AUS",4
"MWI","AUT",7
"MWI","AZE",3
"MWI","BGD",4
"MWI","BRA",4
"MWI","CAN",4
"MWI","CUB",2
"MWI","EGY",4
"MWI","FRA",4
"MWI","GHA",2
"MWI","DEU",1
"MWI","HUN",4
"MWI","IRL",4
"MWI","ITA",5
"MWI","LVA",1
"MWI","LBY",9
"MWI","LUX",3
"MWI","MYS",3
"MWI","MUS",2
"MWI","MEX",4
"MWI","MAR",5
"MWI","NOR",5
"MWI","VAT",5
"MWI","ZAF",3
"MWI","SVK",3
"MWI","SVN",3
"MWI","ESP",6
"MWI","SDN",2
"MWI","SWE",3
"MWI","CHE",4
"MWI","TUR",1
"MWI","GBR",4
"MWI","USA",1
"MWI","ZWE",3
"MEX","DZA",7
"MEX","ARG",4
"MEX","AUS",4
"MEX","AUT",6
"MEX","AZE",11
"MEX","BEL",7
"MEX","BLR",3
"MEX","BGD",8
"MEX","BOL",6
"MEX","BIH",3
"MEX","BRA",5
"MEX","KHM",1
"MEX","CAN",8
"MEX","CHL",5
"MEX","CHN",2
"MEX","COL",3
"MEX","CRI",2
"MEX","CUB",6
"MEX","CYP",2
"MEX","CZE",2
"MEX","DNK",6
"MEX","DJI",2
"MEX","VNM",3
"MEX","ECU",2
"MEX","EGY",5
"MEX","EST",3
"MEX","FIN",4
"MEX","FRA",11
"MEX","DEU",7
"MEX","GTM",6
"MEX","HND",5
"MEX","HUN",3
"MEX","IND",2
"MEX","IDN",3
"MEX","IRL",7
"MEX","IRN",4
"MEX","ITA",7
"MEX","JPN",6
"MEX","KEN",1
"MEX","LBN",1
"MEX","LTU",2
"MEX","MDV",2
"MEX","MYS",4
"MEX","MUS",1
"MEX","MNE",2
"MEX","MAR",3
"MEX","NZL",9
"MEX","NIC",2
"MEX","NGA",3
"MEX","NOR",9
"MEX","NLD",6
"MEX","OMN",1
"MEX","PAK",8
"MEX","PAN",3
"MEX","VAT",6
"MEX","PRY",5
"MEX","PER",5
"MEX","PHL",5
"MEX",NA,4
"MEX","POL",2
"MEX","PRT",9
"MEX","KOR",4
"MEX","ROU",1
"MEX","RUS",4
"MEX","RWA",2
"MEX","SAU",1
"MEX","SLE",4
"MEX","SGP",2
"MEX","SVK",2
"MEX","SVN",3
"MEX","ESP",8
"MEX","LKA",2
"MEX","SSD",1
"MEX","SWE",6
"MEX","CHE",6
"MEX","SYR",1
"MEX","THA",2
"MEX","TTO",2
"MEX","TUN",4
"MEX","TUR",6
"MEX","ARE",1
"MEX","GBR",6
"MEX","UKR",3
"MEX","URY",8
"MEX","USA",3
"MEX","UZB",7
"MEX","VEN",1
"MEX","YEM",1
"MEX","YUG",1
"MDA","DZA",3
"MDA","ARG",3
"MDA","AUS",4
"MDA","AUT",6
"MDA","AZE",3
"MDA","BRA",4
"MDA","BGR",2
"MDA","CAN",5
"MDA","COD",1
"MDA","EST",1
"MDA","FRA",3
"MDA","DEU",2
"MDA","GRC",2
"MDA","HUN",2
"MDA","ISR",4
"MDA","ITA",2
"MDA","LVA",1
"MDA","MEX",3
"MDA","MAR",7
"MDA","NPL",3
"MDA","NOR",7
"MDA","POL",6
"MDA","QAT",4
"MDA","ROU",4
"MDA","RUS",5
"MDA","SVK",4
"MDA","SVN",4
"MDA","ESP",7
"MDA","SWE",3
"MDA","THA",3
"MDA","TUR",1
"MDA","GBR",3
"MDA","UKR",1
"MDA","URY",6
"MDA","USA",4
"MLI","DZA",4
"MLI","AGO",1
"MLI","ARG",3
"MLI","AUS",3
"MLI","AUT",4
"MLI","BEL",5
"MLI","BFA",2
"MLI","BRA",1
"MLI","BDI",1
"MLI","CAN",8
"MLI","TCD",1
"MLI","CHL",3
"MLI","CHN",1
"MLI","COG",2
"MLI","CRI",2
"MLI","CUB",1
"MLI","CZE",6
"MLI","DNK",2
"MLI","DJI",2
"MLI","COD",1
"MLI","EGY",4
"MLI","FRA",7
"MLI","DEU",4
"MLI","GTM",2
"MLI","HUN",4
"MLI","IDN",2
"MLI","IRL",5
"MLI","ITA",7
"MLI","JPN",3
"MLI","LVA",1
"MLI","LBY",4
"MLI","LTU",1
"MLI","LUX",3
"MLI","MYS",2
"MLI","MEX",5
"MLI","MNE",4
"MLI","MAR",1
"MLI","NOR",2
"MLI","NLD",4
"MLI","VAT",5
"MLI","PRY",1
"MLI",NA,3
"MLI","POL",3
"MLI","PRT",9
"MLI","KOR",4
"MLI","ROU",2
"MLI","RUS",1
"MLI","RWA",1
"MLI","ZAF",1
"MLI","SGP",2
"MLI","SVK",4
"MLI","SVN",6
"MLI","ESP",6
"MLI","LKA",2
"MLI","SDN",1
"MLI","SWE",2
"MLI","CHE",5
"MLI","SYR",1
"MLI","THA",2
"MLI","TUN",3
"MLI","TUR",2
"MLI","GBR",3
"MLI","URY",3
"MLI","USA",4
"MLT","ALB",2
"MLT","DZA",4
"MLT","ARG",9
"MLT","ARM",2
"MLT","AUS",2
"MLT","AUT",3
"MLT","AZE",5
"MLT","BEL",6
"MLT","BFA",2
"MLT","BGD",4
"MLT","BRA",7
"MLT","CAN",3
"MLT","CHN",1
"MLT","CRI",2
"MLT","CUB",3
"MLT","CYP",1
"MLT","CZE",6
"MLT","DJI",2
"MLT","VNM",2
"MLT","ECU",2
"MLT","EGY",6
"MLT","FIN",4
"MLT","FRA",10
"MLT","DEU",2
"MLT","HUN",3
"MLT","ISL",4
"MLT","IDN",2
"MLT","IRN",4
"MLT","ITA",4
"MLT","JOR",4
"MLT","MDV",4
"MLT","MYS",2
"MLT","MEX",7
"MLT","MDA",3
"MLT","MNE",1
"MLT","MAR",2
"MLT","NIC",7
"MLT","NGA",4
"MLT","NOR",4
"MLT","NLD",5
"MLT","OMN",1
"MLT","VAT",6
"MLT","PHL",2
"MLT",NA,1
"MLT","PRT",3
"MLT","SLE",6
"MLT","SVN",4
"MLT","ESP",5
"MLT","SWE",5
"MLT","THA",2
"MLT","TGO",3
"MLT","TTO",2
"MLT","TUN",5
"MLT","TUR",3
"MLT","GBR",5
"MLT","UKR",1
"MLT","URY",7
"MLT","USA",5
"MCO","ALB",2
"MCO","DZA",5
"MCO","ARG",7
"MCO","AUS",1
"MCO","AZE",5
"MCO","BGD",2
"MCO","BRA",3
"MCO","CAN",6
"MCO","CHL",3
"MCO","COG",4
"MCO","CRI",2
"MCO","CUB",3
"MCO","CZE",5
"MCO","VNM",2
"MCO","ECU",3
"MCO","EST",2
"MCO","FRA",8
"MCO","DEU",2
"MCO","IDN",2
"MCO","IRL",2
"MCO","IRN",3
"MCO","ITA",1
"MCO","LUX",1
"MCO","MDV",2
"MCO","MYS",1
"MCO","MUS",1
"MCO","MEX",4
"MCO","MDA",1
"MCO","MNE",1
"MCO","MAR",2
"MCO","NIC",2
"MCO","NGA",3
"MCO","NLD",4
"MCO","OMN",1
"MCO","PHL",2
"MCO","SVK",1
"MCO","SVN",4
"MCO","ESP",3
"MCO","SWE",2
"MCO","THA",2
"MCO","TGO",3
"MCO","TUN",6
"MCO","GBR",4
"MCO","URY",6
"MCO","USA",4
"MNE","DZA",6
"MNE","ARG",3
"MNE","ARM",1
"MNE","AUS",4
"MNE","AUT",9
"MNE","BEL",3
"MNE","BLR",4
"MNE","BGD",4
"MNE","BRA",2
"MNE","BGR",1
"MNE","CAN",8
"MNE","CHL",4
"MNE","CHN",2
"MNE","CRI",2
"MNE","HRV",4
"MNE","CUB",1
"MNE","CZE",6
"MNE","VNM",2
"MNE","EST",1
"MNE","FRA",7
"MNE","DEU",4
"MNE","GRC",6
"MNE","GTM",1
"MNE","HUN",3
"MNE","IDN",2
"MNE","IRL",2
"MNE","ITA",5
"MNE","KGZ",2
"MNE","LIE",5
"MNE","LTU",4
"MNE","LUX",1
"MNE","MYS",2
"MNE","MEX",7
"MNE","MDA",5
"MNE","MAR",2
"MNE","NOR",3
"MNE","NLD",3
"MNE","VAT",4
"MNE","PHL",3
"MNE","POL",4
"MNE","SVK",4
"MNE","SVN",4
"MNE","ESP",4
"MNE","LKA",2
"MNE","SWE",4
"MNE","CHE",4
"MNE","THA",2
"MNE","TUR",4
"MNE","ARE",1
"MNE","GBR",4
"MNE","UKR",2
"MNE","URY",2
"MNE","USA",3
"MNG","DZA",3
"MNG","ARG",5
"MNG","AUS",3
"MNG","AZE",4
"MNG","BGD",2
"MNG","BRA",5
"MNG","CAN",8
"MNG","CHN",1
"MNG","CUB",3
"MNG","CZE",3
"MNG","FRA",4
"MNG","GHA",2
"MNG","DEU",4
"MNG","HUN",3
"MNG","IDN",3
"MNG","IRN",5
"MNG","ITA",2
"MNG","JPN",1
"MNG","KAZ",2
"MNG","MYS",4
"MNG","MEX",5
"MNG","NZL",5
"MNG","NOR",11
"MNG","NLD",3
"MNG","PAK",2
"MNG","POL",2
"MNG","PRT",2
"MNG","KOR",1
"MNG","RUS",1
"MNG","SVK",3
"MNG","SVN",4
"MNG","ESP",5
"MNG","SWE",3
"MNG","CHE",5
"MNG","TUR",1
"MNG","GBR",4
"MNG","UKR",1
"MNG","USA",6
"MAR","ARG",3
"MAR","AUS",2
"MAR","AUT",4
"MAR","AZE",3
"MAR","BHR",1
"MAR","BEL",8
"MAR","BLR",2
"MAR","BGD",2
"MAR","BWA",1
"MAR","BRA",2
"MAR","CAN",3
"MAR","TCD",1
"MAR","CHL",3
"MAR","CHN",1
"MAR","COG",1
"MAR","CRI",2
"MAR","DNK",2
"MAR","DJI",2
"MAR","VNM",2
"MAR","ECU",1
"MAR","EGY",3
"MAR","EST",4
"MAR","FRA",6
"MAR","GHA",1
"MAR","DEU",2
"MAR","GRC",3
"MAR","HUN",3
"MAR","IDN",2
"MAR","IRL",2
"MAR","IRQ",2
"MAR","ITA",2
"MAR","JOR",2
"MAR","KWT",2
"MAR","LVA",3
"MAR","LBN",1
"MAR","MDV",2
"MAR","MYS",2
"MAR","MEX",6
"MAR","MDA",2
"MAR","MCO",2
"MAR","NPL",2
"MAR","NIC",1
"MAR","NOR",4
"MAR","NLD",3
"MAR","PAK",1
"MAR","VAT",3
"MAR","PHL",1
"MAR",NA,1
"MAR","PRT",3
"MAR","QAT",2
"MAR","RUS",1
"MAR","ZAF",2
"MAR","SAU",2
"MAR","SEN",3
"MAR","SGP",2
"MAR","SVK",4
"MAR","SVN",4
"MAR","ESP",5
"MAR","LKA",2
"MAR","SDN",2
"MAR","SWZ",1
"MAR","SWE",1
"MAR","CHE",7
"MAR","SYR",1
"MAR","THA",3
"MAR","TUR",2
"MAR","ARE",1
"MAR","GBR",2
"MAR","URY",3
"MAR","USA",3
"MAR","UZB",1
"MAR","VEN",2
"MAR","YEM",1
"MAR","ZWE",2
"MHL","DZA",3
"MHL","ARG",3
"MHL","AUS",3
"MHL","CAN",5
"MHL","CHL",2
"MHL","CUB",2
"MHL","FRA",2
"MHL","DEU",1
"MHL","HUN",4
"MHL","LVA",1
"MHL","MDV",4
"MHL","MEX",3
"MHL","MAR",4
"MHL","NZL",4
"MHL","SVK",5
"MHL","SVN",2
"MHL","ESP",4
"MHL","GBR",3
"MHL","USA",2
"MMR","DZA",1
"MMR","ARG",5
"MMR","AUT",7
"MMR","AZE",2
"MMR","BEL",5
"MMR","BTN",2
"MMR","BGD",3
"MMR","BRA",4
"MMR","BRN",1
"MMR","KHM",1
"MMR","CAN",8
"MMR","CHN",1
"MMR","CUB",2
"MMR","CZE",5
"MMR","DNK",4
"MMR","VNM",3
"MMR","TLS",2
"MMR","FRA",4
"MMR","DEU",2
"MMR","GRC",6
"MMR","HUN",5
"MMR","IND",1
"MMR","IDN",4
"MMR","IRL",3
"MMR","IRN",2
"MMR","ITA",7
"MMR","JOR",5
"MMR","JPN",2
"MMR","LAO",2
"MMR","MDV",7
"MMR","MYS",3
"MMR","NZL",8
"MMR","NIC",1
"MMR","NOR",9
"MMR","PAK",3
"MMR","PHL",3
"MMR","POL",2
"MMR","PRT",5
"MMR","PRK",2
"MMR","KOR",3
"MMR","RUS",1
"MMR","SGP",3
"MMR","SVN",6
"MMR","LKA",1
"MMR","SDN",4
"MMR","SWE",5
"MMR","CHE",5
"MMR","THA",4
"MMR","TUR",2
"MMR","GBR",5
"MMR","UKR",4
"MMR","URY",7
"MMR","USA",4
"MMR","VEN",1
"MOZ","DZA",3
"MOZ","AGO",2
"MOZ","ARG",5
"MOZ","AUS",5
"MOZ","AUT",6
"MOZ","AZE",3
"MOZ","BWA",1
"MOZ","BRA",5
"MOZ","CAN",5
"MOZ","TCD",1
"MOZ","CHL",2
"MOZ","CHN",1
"MOZ","COG",1
"MOZ","CUB",3
"MOZ","DNK",2
"MOZ","ECU",7
"MOZ","TLS",2
"MOZ","FIN",6
"MOZ","FRA",6
"MOZ","GHA",1
"MOZ","DEU",3
"MOZ","HUN",5
"MOZ","IRL",2
"MOZ","ITA",2
"MOZ","LVA",1
"MOZ","LSO",1
"MOZ","LUX",4
"MOZ","MAR",3
"MOZ","NGA",3
"MOZ","NOR",5
"MOZ","NLD",5
"MOZ","VAT",2
"MOZ","PRT",4
"MOZ","RUS",3
"MOZ","RWA",1
"MOZ","ZAF",3
"MOZ","SGP",2
"MOZ","SVK",5
"MOZ","SVN",3
"MOZ","ESP",8
"MOZ","SDN",3
"MOZ","SWE",5
"MOZ","CHE",5
"MOZ","THA",2
"MOZ","TUR",3
"MOZ","GBR",5
"MOZ","URY",5
"MOZ","USA",5
"MOZ","ZMB",2
"MOZ","ZWE",2
"NAM","DZA",3
"NAM","AGO",1
"NAM","ARG",3
"NAM","AUS",3
"NAM","AUT",5
"NAM","AZE",3
"NAM","BFA",2
"NAM","BWA",1
"NAM","CAN",4
"NAM","CHL",2
"NAM","CHN",1
"NAM","CUB",2
"NAM","ECU",4
"NAM","FRA",7
"NAM","GHA",1
"NAM","DEU",3
"NAM","ITA",2
"NAM","LVA",1
"NAM","LSO",1
"NAM","MYS",4
"NAM","MUS",1
"NAM","MEX",3
"NAM","MAR",4
"NAM","NIC",1
"NAM","NGA",3
"NAM","NER",4
"NAM","NOR",5
"NAM","PAK",1
"NAM",NA,1
"NAM","PRT",3
"NAM","ZAF",2
"NAM","SGP",2
"NAM","SVK",4
"NAM","SVN",3
"NAM","ESP",8
"NAM","SDN",2
"NAM","SWE",7
"NAM","TUR",2
"NAM","UGA",2
"NAM","GBR",3
"NAM","USA",4
"NAM","ZMB",2
"NAM","ZWE",2
"NRU","DZA",4
"NRU","ARG",4
"NRU","AUS",2
"NRU","AZE",2
"NRU","BOL",5
"NRU","BRA",5
"NRU","CAN",7
"NRU","CHL",3
"NRU","CUB",3
"NRU","FRA",3
"NRU","GHA",1
"NRU","DEU",2
"NRU","HUN",4
"NRU","ISR",4
"NRU","ITA",5
"NRU","LVA",1
"NRU","MDV",8
"NRU","MYS",3
"NRU","MUS",3
"NRU","MAR",2
"NRU","NZL",3
"NRU","POL",5
"NRU","SVK",6
"NRU","SVN",3
"NRU","ESP",8
"NRU","SWE",5
"NRU","TTO",2
"NRU","GBR",5
"NRU","USA",4
"NPL","DZA",4
"NPL","ARG",3
"NPL","AUS",3
"NPL","AUT",7
"NPL","AZE",5
"NPL","BTN",3
"NPL","BOL",3
"NPL","BRA",4
"NPL","KHM",1
"NPL","CAN",5
"NPL","CHL",3
"NPL","CHN",2
"NPL","CUB",3
"NPL","CZE",5
"NPL","DNK",5
"NPL","VNM",3
"NPL","EGY",4
"NPL","FIN",4
"NPL","FRA",7
"NPL","DEU",4
"NPL","HUN",3
"NPL","IND",1
"NPL","IDN",1
"NPL","ITA",2
"NPL","JPN",5
"NPL","LAO",2
"NPL","MDV",6
"NPL","MYS",4
"NPL","MDA",1
"NPL","MAR",2
"NPL","MMR",2
"NPL","NZL",7
"NPL","NOR",7
"NPL","NLD",7
"NPL","PAK",3
"NPL","VAT",2
"NPL","PHL",2
"NPL",NA,1
"NPL","POL",3
"NPL","KOR",6
"NPL","RUS",2
"NPL","SAU",1
"NPL","SGP",3
"NPL","SVK",4
"NPL","SVN",3
"NPL","ESP",6
"NPL","LKA",1
"NPL","SWE",7
"NPL","CHE",5
"NPL","THA",2
"NPL","TUR",2
"NPL","GBR",4
"NPL","USA",7
"NPL","YEM",1
"NZL","AFG",1
"NZL","DZA",6
"NZL","AGO",3
"NZL","ARG",7
"NZL","AUS",4
"NZL","AUT",1
"NZL","AZE",1
"NZL","BEN",1
"NZL","BFA",3
"NZL","BGD",6
"NZL","BWA",2
"NZL","BRA",6
"NZL","KHM",1
"NZL","CAN",4
"NZL","CPV",2
"NZL","CIV",3
"NZL","TCD",1
"NZL","CHL",2
"NZL","CHN",2
"NZL","COG",2
"NZL","CYP",2
"NZL","CZE",8
"NZL","DJI",2
"NZL","VNM",2
"NZL","ECU",2
"NZL","EGY",3
"NZL","TLS",2
"NZL","FRA",5
"NZL","GAB",1
"NZL","DEU",4
"NZL","GRC",2
"NZL","HUN",2
"NZL","IDN",2
"NZL","IRL",2
"NZL","IRN",10
"NZL","IRQ",1
"NZL","ISR",1
"NZL","ITA",2
"NZL","JAM",1
"NZL","JOR",3
"NZL","JPN",2
"NZL","KGZ",2
"NZL","MYS",5
"NZL","MUS",1
"NZL","MEX",8
"NZL","MDA",1
"NZL","MNE",2
"NZL","MAR",3
"NZL","NAM",5
"NZL","NIC",2
"NZL","NGA",3
"NZL","NER",1
"NZL","NOR",5
"NZL","NLD",5
"NZL","OMN",1
"NZL","PAK",3
"NZL","PRY",2
"NZL",NA,2
"NZL","PRT",3
"NZL","KOR",1
"NZL","ROU",1
"NZL","RUS",2
"NZL","ZAF",3
"NZL","SVK",2
"NZL","SVN",3
"NZL","SOM",2
"NZL","ESP",5
"NZL","LKA",2
"NZL","SWE",2
"NZL","CHE",6
"NZL","THA",2
"NZL","TGO",2
"NZL","TTO",2
"NZL","TUN",3
"NZL","TUR",4
"NZL","GBR",5
"NZL","UKR",3
"NZL","URY",4
"NZL","USA",3
"NIC","AFG",2
"NIC","DZA",6
"NIC","AGO",1
"NIC","ARG",2
"NIC","AUS",4
"NIC","AUT",6
"NIC","AZE",6
"NIC","BEL",6
"NIC","BLR",2
"NIC","BGD",3
"NIC","BOL",5
"NIC","BRA",2
