"","SVM_LABEL","SVM_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","TREE_LABEL","TREE_PROB","CONSENSUS_CODE","CONSENSUS_AGREE","PROBABILITY_CODE"
"225","3",0.706281404837226,"3",0.990517026564077,"3",0.880797077977882,"3",1,"3",0.575,"3",0.873015873015873,3,6,3
"226","2",0.869368898123332,"2",0.972184908371234,"2",0.119202922022118,"2",0.48,"2",0.7,"4",0.5875,2,5,2
"227","2",0.813891836719711,"2",0.938546943575609,"2",0.5,"2",0.96,"2",0.71,"2",0.551020408163265,2,6,2
"228","2",0.848285772974953,"2",0.97225201359478,"2",0.880797077977882,"2",0.64,"2",0.7,"2",0.9,2,6,2
"229","2",0.756201950959024,"2",0.992972224645722,"2",0.880797077977882,"2",1,"2",0.915,"2",0.9,2,6,2
"230","2",0.952720029266273,"2",0.999124758421704,"2",0.997527376843365,"2",1,"2",0.855,"2",0.9,2,6,2
"231","2",0.896963641464082,"2",0.998833883062848,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"232","2",0.898874307405226,"2",0.998456939741717,"2",0.982013790037908,"2",0.92,"2",0.74,"2",0.9,2,6,2
"233","2",0.937067477225854,"2",0.999526774607519,"2",0.982013790037908,"2",0.52,"2",0.655,"2",0.9,2,6,2
"234","2",0.944659324291206,"2",0.99859480594381,"2",0.5,"2",0.84,"2",0.735,"2",0.9,2,6,2
"235","2",0.919186158393056,"2",0.972190805596838,"2",0.880797077977882,"2",1,"2",0.895,"2",0.9,2,6,2
"236","2",0.904000861206103,"2",0.991457731888151,"2",0.119202922022118,"2",0.72,"2",0.65,"4",0.5875,2,5,2
"237","3",0.481422849842792,"4",0.951028138186774,"1",0.5,"4",0.68,"4",0.38,"4",0.636363636363636,4,4,4
"238","2",0.704262617763269,"4",0.925867100100577,"2",0.5,"2",0.72,"2",0.645,"4",0.5875,2,4,4
"239","2",0.647703651065334,"4",0.623688176814038,"2",0.5,"2",0.76,"2",0.69,"4",0.5875,2,4,2
"240","2",0.834987976946577,"2",0.980354933915624,"1",0.880797077977882,"2",0.96,"2",0.93,"2",0.9,2,5,2
"241","1",0.659354375461831,"1",0.762529190212425,"1",0.5,"2",0.68,"2",0.33,"4",0.5875,1,3,1
"242","2",0.749020968646246,"2",0.946669841657297,"2",0.5,"2",0.76,"2",0.7,"2",0.551020408163265,2,6,2
"243","2",0.870735446641574,"2",0.99596800131931,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"244","2",0.585270032855816,"1",0.526775344759188,"1",0.982013790037908,"2",0.64,"2",0.67,"2",0.9,2,4,1
"245","2",0.881526672627079,"2",0.969215920061934,"2",0.5,"2",0.8,"2",0.685,"2",0.551020408163265,2,6,2
"246","2",0.786496748662436,"2",0.996410823731224,"2",0.5,"2",1,"2",0.845,"2",0.9,2,6,2
"247","2",0.906979764826519,"2",0.998793865833119,"2",0.880797077977882,"2",0.92,"2",0.855,"2",0.9,2,6,2
"248","2",0.912348695911699,"2",0.996134476680597,"2",0.880797077977882,"2",1,"2",0.825,"2",0.9,2,6,2
"249","2",0.922513835233459,"2",0.989865679633614,"2",0.880797077977882,"2",0.96,"2",0.88,"2",0.9,2,6,2
"250","2",0.884010901897195,"2",0.977043094871444,"2",0.880797077977882,"2",1,"2",0.715,"2",0.9,2,6,2
"251","2",0.3859676754344,"2",0.949956162281005,"1",0.880797077977882,"2",0.64,"2",0.55,"2",0.9,2,5,2
"252","3",0.817379129752761,"3",0.982546118114876,"3",0.982013790037908,"3",1,"3",0.83,"3",0.873015873015873,3,6,3
"253","2",0.687281269957974,"2",0.986923515507705,"2",0.5,"2",0.92,"2",0.83,"2",0.9,2,6,2
"254","2",0.891675042146887,"2",0.997305514421107,"2",0.5,"2",0.96,"2",0.95,"2",0.9,2,6,2
"255","2",0.925676146813204,"2",0.999336497563853,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"256","2",0.924416782912628,"2",0.999387344153776,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"257","2",0.926015616611504,"2",0.998800486430165,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"258","2",0.926015616611504,"2",0.998800486430165,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"259","3",0.820781671292686,"3",0.941295484788488,"3",0.5,"3",1,"3",0.7,"3",0.873015873015873,3,6,3
"260","2",0.880375191232258,"2",0.993085473756456,"2",0.880797077977882,"2",1,"2",0.91,"2",0.9,2,6,2
"261","2",0.868508259408136,"2",0.994829147352648,"2",0.880797077977882,"2",1,"2",0.905,"2",0.9,2,6,2
"262","2",0.960697421127102,"2",0.995487711764109,"2",0.997527376843365,"2",1,"2",0.93,"2",0.9,2,6,2
"263","2",0.823711158340351,"2",0.99340309284844,"2",0.880797077977882,"2",0.96,"2",0.76,"2",0.9,2,6,2
"264","2",0.773468727259201,"2",0.985822855258876,"2",0.880797077977882,"2",0.96,"2",0.93,"2",0.9,2,6,2
"265","3",0.781641114835117,"3",0.970436149383406,"3",0.880797077977882,"3",1,"3",0.83,"3",0.873015873015873,3,6,3
"266","2",0.547496940382532,"2",0.939269740459711,"2",0.880797077977882,"2",0.96,"2",0.71,"2",0.9,2,6,2
"267","2",0.775817737046077,"2",0.994785341223305,"2",0.880797077977882,"2",0.92,"2",0.92,"2",0.9,2,6,2
"268","2",0.789133394116112,"2",0.924662780139391,"2",0.880797077977882,"2",0.92,"2",0.88,"2",0.9,2,6,2
"269","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"270","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"271","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"272","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"273","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"274","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"275","2",0.954022427752857,"2",0.998200307977579,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"276","2",0.917525465535014,"2",0.994385296787097,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"277","2",0.688764660025887,"3",0.828725402222016,"2",0.119202922022118,"3",1,"3",0.84,"3",0.873015873015873,3,4,3
"278","3",0.612878191368517,"3",0.967742237211285,"3",0.880797077977882,"3",1,"3",0.775,"3",0.873015873015873,3,6,3
"279","2",0.822751284351085,"2",0.871842377180148,"2",0.880797077977882,"2",0.96,"2",0.71,"2",0.9,2,6,2
"280","2",0.827773539056519,"2",0.532040056746358,"2",0.5,"2",0.96,"2",0.63,"2",0.551020408163265,2,6,2
"281","2",0.936897234770579,"2",0.999326841725636,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"282","2",0.813248562483654,"2",0.998316960809793,"2",0.880797077977882,"2",1,"2",0.845,"2",0.9,2,6,2
"283","3",0.784891161662703,"3",0.993673602550569,"3",0.880797077977882,"3",1,"3",0.525,"3",0.873015873015873,3,6,3
"284","2",0.819429992018225,"2",0.99777110169198,"2",0.982013790037908,"2",0.84,"2",0.75,"2",0.9,2,6,2
"285","2",0.4457057273061,"1",0.504583030898902,"2",0.5,"2",0.88,"2",0.62,"2",0.9,2,5,2
"286","3",0.889009783876577,"3",0.999705150212871,"3",0.880797077977882,"3",0.92,"3",0.78,"3",0.873015873015873,3,6,3
"287","3",0.813405818746862,"3",0.998719186996031,"3",0.5,"3",0.92,"3",0.675,"3",0.873015873015873,3,6,3
"288","2",0.723923801242303,"2",0.982019685326615,"1",0.5,"2",0.96,"2",0.835,"2",0.567567567567568,2,5,2
"289","2",0.948046152957674,"2",0.999583807897172,"2",0.880797077977882,"2",1,"2",0.94,"2",0.9,2,6,2
"290","2",0.955990108924785,"2",0.999405559963852,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"291","2",0.955990108924785,"2",0.999405559963852,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"292","2",0.955990108924785,"2",0.999405559963852,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"293","2",0.954920541067292,"2",0.999476767417374,"2",0.999664649869534,"2",1,"2",0.975,"2",0.9,2,6,2
"294","2",0.954920541067292,"2",0.999476767417374,"2",0.999664649869534,"2",1,"2",0.975,"2",0.9,2,6,2
"295","2",0.954920541067292,"2",0.999476767417374,"2",0.999664649869534,"2",1,"2",0.975,"2",0.9,2,6,2
"296","2",0.954920541067292,"2",0.999476767417374,"2",0.999664649869534,"2",1,"2",0.975,"2",0.9,2,6,2
"297","2",0.951768923244693,"2",0.999670157589092,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"298","2",0.913168006051994,"2",0.999072728143744,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"299","2",0.885465434030198,"2",0.995514029827738,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"300","2",0.903455163486069,"2",0.998826032844104,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"301","2",0.903455163486069,"2",0.998826032844104,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"302","2",0.961132961522974,"2",0.991955671032575,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"303","2",0.961132961522974,"2",0.991955671032575,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"304","2",0.923426911702584,"2",0.99712471444344,"2",0.880797077977882,"2",1,"2",0.97,"2",0.9,2,6,2
"305","2",0.74578061896265,"2",0.990737771304037,"2",0.982013790037908,"2",0.96,"2",0.905,"2",0.9,2,6,2
"306","2",0.826343815780065,"2",0.998908809152608,"2",0.997527376843365,"2",0.96,"2",0.975,"2",0.9,2,6,2
"307","2",0.839661349399258,"2",0.996779224172924,"2",0.982013790037908,"2",1,"2",0.85,"2",0.9,2,6,2
"308","3",0.795611144978443,"3",0.938007472240698,"3",0.880797077977882,"3",0.96,"3",0.755,"3",0.873015873015873,3,6,3
"309","2",0.729690612381386,"1",0.852730060612164,"1",0.5,"1",0.84,"1",0.5,"1",0.666666666666667,1,5,1
"310","2",0.793127742269082,"2",0.975405955185717,"2",0.880797077977882,"2",1,"2",0.855,"2",0.9,2,6,2
"311","2",0.793127742269082,"2",0.975405955185717,"2",0.880797077977882,"2",1,"2",0.855,"2",0.9,2,6,2
"312","2",0.979238086251804,"2",0.995754794040661,"2",0.997527376843365,"2",0.8,"2",0.755,"2",0.9,2,6,2
"313","2",0.925624325424724,"2",0.99555360316942,"2",0.982013790037908,"2",1,"2",0.935,"2",0.9,2,6,2
"314","2",0.930408290212864,"2",0.989381882701268,"2",0.982013790037908,"2",0.96,"2",0.965,"2",0.9,2,6,2
"315","2",0.939823834278907,"2",0.998471838973916,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"316","2",0.938375344190143,"2",0.9990364951315,"2",0.997527376843365,"2",0.96,"2",0.955,"2",0.9,2,6,2
"317","2",0.936265883342145,"2",0.997098701574031,"2",0.982013790037908,"2",1,"2",0.945,"2",0.9,2,6,2
"318","3",0.657098310640034,"3",0.922493279202997,"3",0.5,"3",0.92,"3",0.69,"3",0.873015873015873,3,6,3
"319","2",0.801211848134364,"2",0.976625787739684,"2",0.5,"2",0.8,"2",0.84,"2",0.9,2,6,2
"320","2",0.985705886942204,"2",0.999171321526725,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"321","1",0.949499423749144,"1",0.999895779945392,"1",0.880797077977882,"1",0.6,"1",0.395,"3",0.873015873015873,1,5,1
"322","2",0.90488709188648,"2",0.999190369068041,"2",0.982013790037908,"2",0.72,"2",0.855,"2",0.9,2,6,2
"323","2",0.946864773792872,"2",0.999044536673493,"2",0.982013790037908,"2",1,"2",0.96,"2",0.9,2,6,2
"324","2",0.707097503230586,"2",0.890930935395106,"2",0.880797077977882,"2",0.68,"2",0.715,"2",0.9,2,6,2
"325","2",0.701887188166862,"2",0.985739317271776,"2",0.880797077977882,"2",1,"2",0.945,"2",0.9,2,6,2
"326","2",0.837309549457241,"2",0.995814338321186,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"327","2",0.792139188007972,"2",0.987013776818094,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"328","2",0.808675804180096,"2",0.995033229274754,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"329","2",0.415011772361918,"2",0.806135405397941,"2",0.880797077977882,"1",0.56,"2",0.48,"2",0.9,2,5,2
"330","2",0.677431208391582,"2",0.788193988430342,"1",0.880797077977882,"2",0.8,"2",0.69,"2",0.567567567567568,2,5,1
"331","2",0.967722759130331,"2",0.997898923414975,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"332","2",0.733418852609849,"2",0.842634550733662,"2",0.982013790037908,"2",0.84,"2",0.8,"2",0.9,2,6,2
"333","1",0.648057258042088,"1",0.563804269129109,"2",0.997527376843365,"2",0.88,"2",0.755,"2",0.9,2,4,2
"334","2",0.927195382496455,"2",0.999445098373562,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"335","2",0.94298141007517,"2",0.995684770828978,"2",0.997527376843365,"2",0.92,"2",0.77,"2",0.9,2,6,2
"336","3",0.593511629593088,"3",0.985789393931922,"3",0.5,"3",1,"3",0.65,"3",0.873015873015873,3,6,3
"337","3",0.789348965222071,"3",0.996589210693599,"3",0.880797077977882,"3",1,"3",0.905,"3",0.873015873015873,3,6,3
"338","2",0.929628202418728,"2",0.992779485869476,"2",0.5,"2",0.92,"2",0.925,"2",0.9,2,6,2
"339","2",0.355935748018477,"2",0.961433935023637,"2",0.880797077977882,"2",0.96,"2",0.71,"2",0.9,2,6,2
"340","2",0.875419382240649,"2",0.514034693299605,"1",0.880797077977882,"1",0.6,"2",0.59,"1",0.666666666666667,1,3,1
"341","2",0.954105030739227,"2",0.998456941008786,"2",0.997527376843365,"2",0.96,"2",0.815,"2",0.9,2,6,2
"342","2",0.966337276272613,"2",0.989760758128705,"2",0.982013790037908,"2",0.96,"2",0.96,"2",0.9,2,6,2
"343","2",0.535192752504625,"2",0.997455370100749,"2",0.997527376843365,"2",0.96,"2",0.935,"2",0.9,2,6,2
"344","2",0.946699012672818,"2",0.999003195381265,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"345","2",0.787430398962604,"2",0.985754462351704,"2",0.880797077977882,"2",1,"2",0.885,"2",0.9,2,6,2
"346","3",0.980112787173945,"3",0.802271893012811,"3",0.982013790037908,"3",0.88,"3",0.515,"3",0.873015873015873,3,6,3
"347","2",0.749630858685634,"2",0.953644664561792,"1",0.5,"1",0.72,"2",0.57,"1",0.666666666666667,1,3,2
"348","2",0.954603557280556,"2",0.996763415856588,"2",0.982013790037908,"2",1,"2",0.92,"2",0.9,2,6,2
"349","3",0.700345089275698,"3",0.934980327293897,"3",0.880797077977882,"3",1,"3",0.825,"3",0.873015873015873,3,6,3
"350","2",0.802671642892606,"2",0.98500408080263,"2",0.880797077977882,"2",0.96,"2",0.92,"2",0.9,2,6,2
"351","2",0.920974797228593,"2",0.997881772440056,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"352","2",0.684686297494321,"2",0.963138338461554,"2",0.5,"2",0.68,"2",0.62,"2",0.551020408163265,2,6,2
"353","2",0.975732363923128,"2",0.999410681998681,"2",0.880797077977882,"2",0.96,"2",0.905,"2",0.9,2,6,2
"354","2",0.540737954293032,"1",0.504900413087121,"1",0.5,"1",0.56,"2",0.55,"2",0.9,1,3,2
"355","2",0.684439612004679,"1",0.916511768455987,"2",0.982013790037908,"2",0.52,"2",0.51,"2",0.9,2,5,2
"356","2",0.968490408124644,"2",0.999523859558769,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"357","2",0.968490408124644,"2",0.999523859558769,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"358","2",0.968490408124644,"2",0.999523859558769,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"359","2",0.968490408124644,"2",0.999523859558769,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"360","2",0.947811577683597,"2",0.999551728141601,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"361","2",0.91111766617821,"2",0.999045921163851,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"362","2",0.876537033239658,"2",0.989852996805164,"2",0.119202922022118,"2",0.48,"2",0.67,"4",0.5875,2,5,2
"363","2",0.698730019911415,"2",0.979714242352255,"2",0.880797077977882,"2",0.88,"2",0.845,"2",0.567567567567568,2,6,2
"364","2",0.654461507904662,"2",0.931178556210387,"2",0.5,"2",0.92,"2",0.735,"2",0.9,2,6,2
"365","2",0.837995572505089,"1",0.721239972181345,"2",0.5,"2",0.64,"2",0.535,"2",0.9,2,5,2
"366","2",0.959503005058347,"2",0.996990212035791,"2",0.982013790037908,"2",1,"2",0.925,"2",0.9,2,6,2
"367","1",0.438764628757863,"1",0.80575321017973,"2",0.880797077977882,"1",0.52,"2",0.52,"2",0.9,1,3,2
"368","2",0.977131603734525,"2",0.999812774314666,"2",0.982013790037908,"2",1,"2",0.925,"2",0.9,2,6,2
"369","2",0.8637794469735,"2",0.993270491415543,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"370","2",0.869926320429084,"2",0.989882277809392,"2",0.880797077977882,"2",0.8,"2",0.8,"2",0.9,2,6,2
"371","3",0.875662386124895,"3",0.976285373385787,"3",0.880797077977882,"3",1,"3",0.9,"3",0.873015873015873,3,6,3
"372","2",0.906009377575156,"2",0.995853311989,"2",0.880797077977882,"2",0.6,"2",0.725,"2",0.567567567567568,2,6,2
"373","2",0.879465466562479,"2",0.998340939593761,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"374","2",0.879465466562479,"2",0.998340939593761,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"375","2",0.959031798001539,"2",0.997600268362534,"2",0.880797077977882,"2",0.96,"2",0.975,"2",0.9,2,6,2
"376","2",0.959031798001539,"2",0.997600268362534,"2",0.880797077977882,"2",0.96,"2",0.975,"2",0.9,2,6,2
"377","2",0.959031798001539,"2",0.997600268362534,"2",0.880797077977882,"2",0.96,"2",0.975,"2",0.9,2,6,2
"378","2",0.960548039905341,"2",0.997930001900101,"2",0.982013790037908,"2",1,"2",0.96,"2",0.9,2,6,2
"379","2",0.960548039905341,"2",0.997930001900101,"2",0.982013790037908,"2",1,"2",0.96,"2",0.9,2,6,2
"380","2",0.876435592473269,"2",0.990783242452973,"2",0.982013790037908,"2",0.72,"2",0.595,"2",0.9,2,6,2
"381","2",0.848817189008472,"2",0.997143950724796,"2",0.982013790037908,"2",0.68,"2",0.78,"2",0.9,2,6,2
"382","2",0.971700813578889,"2",0.999755923406183,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"383","2",0.896588813998023,"2",0.993729802590683,"2",0.982013790037908,"2",0.88,"2",0.88,"2",0.9,2,6,2
"384","2",0.937315386184136,"2",0.993455293219969,"2",0.880797077977882,"2",1,"2",0.93,"2",0.9,2,6,2
"385","2",0.93366105311758,"2",0.999486202734115,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"386","2",0.954730005810017,"2",0.999051590743696,"2",0.997527376843365,"2",0.92,"2",0.855,"2",0.9,2,6,2
"387","2",0.950178993576593,"2",0.998746289302142,"2",0.997527376843365,"2",1,"2",0.88,"2",0.9,2,6,2
"388","2",0.440841858886207,"2",0.947904310652435,"2",0.880797077977882,"2",0.88,"2",0.635,"2",0.9,2,6,2
"389","2",0.905685096156902,"2",0.999515834839739,"2",0.997527376843365,"2",0.96,"2",0.91,"2",0.9,2,6,2
"390","2",0.912826779018267,"2",0.995976211431889,"2",0.982013790037908,"2",0.8,"2",0.825,"2",0.9,2,6,2
"391","2",0.909663051248635,"2",0.762378118911525,"2",0.880797077977882,"2",0.92,"2",0.79,"2",0.9,2,6,2
"392","2",0.82188318718426,"2",0.989003041260648,"2",0.982013790037908,"2",0.8,"2",0.705,"2",0.9,2,6,2
"393","2",0.831271177180657,"2",0.961495083411348,"2",0.5,"2",0.72,"2",0.48,"2",0.551020408163265,2,6,2
"394","2",0.837278425366342,"2",0.986481012661627,"2",0.5,"2",0.56,"2",0.57,"2",0.551020408163265,2,6,2
"395","2",0.897263480660464,"2",0.990064859614814,"2",0.880797077977882,"2",1,"2",0.92,"2",0.9,2,6,2
"396","2",0.707385894500951,"2",0.99824612447508,"2",0.880797077977882,"2",0.88,"2",0.8,"2",0.9,2,6,2
"397","2",0.817431953810063,"2",0.99776095763904,"2",0.880797077977882,"2",0.92,"2",0.675,"2",0.9,2,6,2
"398","2",0.67339919404165,"2",0.994906996962974,"2",0.880797077977882,"2",0.96,"2",0.63,"2",0.9,2,6,2
"399","2",0.924731556621246,"2",0.996699099587019,"2",0.880797077977882,"2",1,"2",0.945,"2",0.9,2,6,2
"400","2",0.917509574841221,"2",0.988352527881371,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"401","2",0.414309633075161,"2",0.716586615464601,"3",0.119202922022118,"4",0.64,"2",0.46,"4",0.5875,2,3,2
"402","2",0.933522004989693,"2",0.997723601224431,"2",0.982013790037908,"2",1,"2",0.915,"2",0.9,2,6,2
"403","2",0.390621710708457,"2",0.981840879701459,"2",0.119202922022118,"4",0.72,"2",0.555,"4",0.5875,2,4,2
"404","2",0.799037866344919,"2",0.997035501874739,"2",0.880797077977882,"2",1,"2",0.93,"2",0.9,2,6,2
"405","2",0.961096575365716,"2",0.998616615825578,"2",0.982013790037908,"2",1,"2",0.915,"2",0.9,2,6,2
"406","2",0.920579298631777,"2",0.947668164569808,"2",0.982013790037908,"2",1,"2",0.76,"2",0.551020408163265,2,6,2
"407","2",0.906489097738006,"2",0.998216291147046,"2",0.982013790037908,"2",0.92,"2",0.785,"2",0.9,2,6,2
"408","3",0.572870500265831,"3",0.901427713869457,"3",0.5,"3",1,"3",0.86,"3",0.873015873015873,3,6,3
"409","2",0.891675042146887,"2",0.997305514421107,"2",0.5,"2",0.96,"2",0.95,"2",0.9,2,6,2
"410","2",0.965495720767983,"2",0.995698960784349,"2",0.880797077977882,"2",0.72,"2",0.815,"2",0.9,2,6,2
"411","2",0.903447765875513,"2",0.983824068955243,"2",0.880797077977882,"2",0.68,"2",0.72,"2",0.9,2,6,2
"412","2",0.922321746654327,"2",0.987281769611568,"2",0.880797077977882,"2",0.96,"2",0.945,"2",0.9,2,6,2
"413","3",0.588078541018537,"2",0.968717314039181,"2",0.5,"2",0.6,"2",0.59,"2",0.551020408163265,2,5,2
"414","2",0.888655290135251,"2",0.989762580803454,"2",0.982013790037908,"2",1,"2",0.84,"2",0.9,2,6,2
"415","2",0.898268606935925,"2",0.915020293016651,"2",0.880797077977882,"2",0.96,"2",0.795,"2",0.9,2,6,2
"416","2",0.915094527416698,"2",0.998102323873066,"2",0.880797077977882,"2",0.96,"2",0.9,"2",0.9,2,6,2
"417","2",0.802609256314935,"2",0.988589293832114,"2",0.880797077977882,"2",1,"2",0.915,"2",0.9,2,6,2
"418","2",0.836411133801937,"2",0.991747205715842,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"419","3",0.857143812123814,"3",0.99559678451952,"3",0.880797077977882,"3",0.72,"3",0.845,"3",0.873015873015873,3,6,3
"420","2",0.861576146467981,"2",0.996396158468346,"2",0.880797077977882,"2",1,"2",0.97,"2",0.9,2,6,2
"421","2",0.783667244301937,"2",0.982561728893244,"2",0.880797077977882,"2",0.76,"2",0.715,"2",0.9,2,6,2
"422","2",0.810043614138093,"2",0.997377786265432,"2",0.982013790037908,"2",0.88,"2",0.885,"2",0.9,2,6,2
"423","2",0.954358920961757,"2",0.987566338439651,"2",0.880797077977882,"2",0.96,"2",0.88,"2",0.9,2,6,2
"424","2",0.902930560447091,"2",0.999485486551993,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"425","2",0.602759872787024,"2",0.943882294680275,"4",0.997527376843365,"4",0.76,"2",0.485,"4",0.5875,2,3,4
"426","2",0.710608274774934,"2",0.978207721570467,"1",0.5,"4",0.88,"2",0.54,"4",0.5875,2,3,2
"427","2",0.891232105515599,"2",0.997270247714508,"2",0.880797077977882,"2",0.96,"2",0.955,"2",0.9,2,6,2
"428","3",0.425827132890347,"2",0.901588983470436,"4",0.5,"2",0.48,"2",0.415,"4",0.5875,2,3,2
"429","2",0.829382472959117,"2",0.942842045685581,"2",0.880797077977882,"2",0.92,"2",0.915,"2",0.9,2,6,2
"430","2",0.895687968547822,"2",0.992853155782556,"2",0.880797077977882,"2",0.96,"2",0.925,"2",0.9,2,6,2
"431","2",0.878344676686804,"2",0.946931232707603,"2",0.982013790037908,"2",0.84,"2",0.695,"2",0.9,2,6,2
"432","2",0.928607298269255,"2",0.980134425258037,"2",0.880797077977882,"2",1,"2",0.81,"2",0.9,2,6,2
"433","2",0.85835323453266,"2",0.998569261878611,"2",0.982013790037908,"2",0.92,"2",0.85,"2",0.9,2,6,2
