"","Asylum.seekers...refugees","CP.rights...general","Civil.society","Corruption","Counter.terrorism","Death.penalty","Detention","Development","Disabilities","ESC.rights...general","Elections","Enforced.disappearances","Environment","Extrajudicial.executions","Freedom.of.association.and.peaceful.assembly","Freedom.of.movement","Freedom.of.opinion.and.expression","Freedom.of.religion.and.belief","Freedom.of.the.press","General","HIV...Aids","Human.rights.defenders","Human.rights.education.and.training","Human.rights.violations.by.state.agents","Impunity","Indigenous.peoples","Internally.displaced.persons","International.humanitarian.law","International.instruments","Justice","Labour","Migrants","Minorities","NHRI","National.plan.of.action","Other","Poverty","Public.security","Racial.discrimination","Right.to.education","Right.to.food","Right.to.health","Right.to.housing","Right.to.land","Right.to.water","Rights.of.the.Child","Sexual.Orientation.and.Gender.Identity","Special.procedures","Technical.assistance.and.cooperation","Torture.and.other.CID.treatment","Trafficking","Treaty.bodies","UPR.process","Women.s.rights"
"SIN",0,0,0.00126742712294043,0.0177777777777778,0.00645161290322581,0,0,0.00640204865556978,0.00290065264684554,0.00165152766308836,0,0.00121654501216545,0.0121951219512195,0.00409836065573771,0,0,0.000815660685154976,0.00106609808102345,0,0.00687285223367698,0.0532786885245902,0,0.00308451573103023,0.00173310225303293,0.00265957446808511,0.00131578947368421,0,0,0.000611695620259359,0.00582712852055681,0.00443458980044346,0.000571102227298686,0.000554938956714761,0.000691085003455425,0.00326797385620915,0.00222469410456062,0.00802752293577982,0.0300751879699248,0,0.0200720535254761,0,0.0197693574958814,0.00873362445414847,0,0.0119047619047619,0.00658761528326746,0,0,0.0281407035175879,0,0.00889801505817933,0,0,0.00837222069722756
"SLO",0.0171606864274571,0.0212765957446809,0.0202788339670469,0.0133333333333333,0,0.0243337195828505,0.024341580207502,0,0.0195794053662074,0.014037985136251,0.0122448979591837,0.0024330900243309,0,0.0286885245901639,0.032122905027933,0.0288461538461538,0.0212071778140294,0.0213219616204691,0.0204290091930541,0,0,0.0324149108589951,0.0228254164096237,0.0259965337954939,0.0106382978723404,0.0144736842105263,0.0352941176470588,0.0115740740740741,0.0287496941521899,0.0369051472968598,0.0188470066518847,0.0085665334094803,0.0105438401775805,0.00207325501036628,0.0163398692810458,0.00778642936596218,0.00114678899082569,0.0075187969924812,0.00649350649350649,0.013381369016984,0.0156862745098039,0.00823723228995058,0.0131004366812227,0.0118343195266272,0.00595238095238095,0.0281071585419412,0.00219298245614035,0.0117416829745597,0.00201005025125628,0.0128036769533815,0.0164271047227926,0.0100334448160535,0.0174757281553398,0.0112544606093879
"SLV",0.0109204368174727,0.0288753799392097,0.0101394169835234,0.00888888888888889,0.0129032258064516,0.0318655851680185,0.0171588188347965,0.00384122919334187,0.0195794053662074,0.0132122213047069,0.0204081632653061,0.0024330900243309,0,0.00409836065573771,0.0181564245810056,0.00961538461538462,0.0212071778140294,0.0202558635394456,0.017364657814096,0.00687285223367698,0.00409836065573771,0.0113452188006483,0.0228254164096237,0.00866551126516464,0.0265957446808511,0.0263157894736842,0.0117647058823529,0.0393518518518519,0.0267922681673599,0.0194237617351894,0.0127494456762749,0.00513992004568818,0.02330743618202,0.0082930200414651,0.0196078431372549,0.00556173526140156,0.00344036697247706,0.0037593984962406,0.00909090909090909,0.0174987133299022,0.00784313725490196,0.0172981878088962,0.00873362445414847,0.0118343195266272,0.0535714285714286,0.0373298199385156,0.0526315789473684,0.0267449445531637,0.00804020100502513,0.03086014445174,0.0239561943874059,0.0451505016722408,0.0718446601941748,0.0329398847104035
"SPN",0.0109204368174727,0.047112462006079,0.0354879594423321,0.0177777777777778,0.0193548387096774,0.0758980301274623,0.0422984836392658,0.00256081946222791,0.0768672951414068,0.083402146985962,0.0204081632653061,0.126520681265207,0.024390243902439,0.0450819672131148,0.032122905027933,0.0192307692307692,0.0277324632952692,0.0181236673773987,0.0234933605720123,0.00515463917525773,0.0204918032786885,0.0486223662884927,0.0419494139420111,0.0467937608318891,0.0319148936170213,0.0144736842105263,0.0176470588235294,0.0486111111111111,0.0510154147296305,0.0255746196179994,0.0171840354767184,0.00913763563677898,0.0216426193118757,0.0317899101589496,0.0294117647058824,0.00667408231368187,0.00229357798165138,0.0263157894736842,0.0155844155844156,0.0108080288214102,0.0196078431372549,0.0131795716639209,0.0393013100436681,0.0355029585798817,0.160714285714286,0.0237154150197628,0.0712719298245614,0.0521852576647097,0.0050251256281407,0.0443204202232436,0.0116358658453114,0.0183946488294314,0.0135922330097087,0.03143013999451
"SRI",0.0015600624024961,0,0,0,0,0,0.000798084596967279,0.0243277848911652,0.00290065264684554,0.00412881915772089,0,0,0.00609756097560976,0,0,0,0.000815660685154976,0.00106609808102345,0,0.0171821305841924,0.0245901639344262,0,0.00431832202344232,0,0,0.00394736842105263,0.0117647058823529,0.00231481481481481,0.00110105211646685,0.00129491744901263,0.0110864745011086,0.010850942318675,0.00610432852386238,0.000691085003455425,0.00326797385620915,0.0133481646273637,0.0137614678899083,0.0150375939849624,0.00584415584415584,0.018013381369017,0.0196078431372549,0.0205930807248764,0.0218340611353712,0,0,0.00673400673400673,0,0,0.0050251256281407,0.000328299409061064,0.0130047912388775,0,0.00388349514563107,0.00741147405984079
"SUD",0.0078003120124805,0,0.00126742712294043,0.0133333333333333,0.00645161290322581,0.00115874855156431,0.00159616919393456,0.0268886043533931,0.00580130529369108,0.00495458298926507,0.00408163265306122,0,0.00609756097560976,0,0,0,0.000815660685154976,0.00533049040511727,0.00102145045965271,0.0154639175257732,0.00409836065573771,0,0.00493522516964837,0.00173310225303293,0,0,0.0117647058823529,0.00462962962962963,0.00183508686077808,0.0051796697960505,0.00609756097560976,0.00571102227298686,0.00166481687014428,0.00414651002073255,0.0065359477124183,0.0189098998887653,0.018348623853211,0.018796992481203,0.00324675324675325,0.00823468862583634,0.00784313725490196,0.00906095551894563,0,0.00591715976331361,0.0119047619047619,0.00497730932513541,0,0.00130463144161774,0.014070351758794,0.000328299409061064,0.00684462696783025,0.00250836120401338,0.0058252427184466,0.00356848751029371
"SWD",0.0171606864274571,0.0182370820668693,0.0139416983523447,0.0222222222222222,0.0580645161290323,0.0214368482039397,0.0263367916999202,0,0.000725163161711385,0.00495458298926507,0.0326530612244898,0.0097323600973236,0,0.040983606557377,0.0363128491620112,0,0.0489396411092985,0.0106609808102345,0.0306435137895812,0.00687285223367698,0,0.0194489465153971,0.00555212831585441,0.0277296360485269,0.0638297872340425,0.0118421052631579,0.0117647058823529,0.0138888888888889,0.0139466601419134,0.0174813855616704,0.00831485587583148,0.00799543118218161,0.01165371809101,0.00414651002073255,0.00490196078431373,0.0100111234705228,0.00114678899082569,0.0225563909774436,0.00519480519480519,0.00411734431291817,0.00392156862745098,0.00658978583196046,0.0174672489082969,0.0177514792899408,0,0.0118577075098814,0.0416666666666667,0.00652315720808871,0.00201005025125628,0.0252790544977019,0.00616016427104723,0.00501672240802676,0.00388349514563107,0.0133132034037881
"SWZ",0.0218408736349454,0.0288753799392097,0.0202788339670469,0.0266666666666667,0.0645161290322581,0.041135573580533,0.034317637669593,0.00128040973111396,0.000725163161711385,0.0132122213047069,0.0204081632653061,0.00851581508515815,0.00609756097560976,0.0491803278688525,0.0418994413407821,0.0576923076923077,0.0383360522022839,0.011727078891258,0.0357507660878447,0.0154639175257732,0,0.0502431118314425,0.00616903146206046,0.0277296360485269,0.0478723404255319,0.0157894736842105,0.0294117647058824,0.0277777777777778,0.017127477367262,0.035286500485594,0.00665188470066519,0.00456881781838949,0.0155382907880133,0.00414651002073255,0.00980392156862745,0.0189098998887653,0,0.0112781954887218,0.00909090909090909,0.0036026762738034,0.0156862745098039,0.00741350906095552,0.0131004366812227,0.029585798816568,0,0.0105401844532279,0.0219298245614035,0.0182648401826484,0.0050251256281407,0.0315167432698621,0.00616016427104723,0.00836120401337793,0.0058252427184466,0.0141367005215482
"SYR",0,0,0.00126742712294043,0,0.00645161290322581,0,0.00159616919393456,0.00384122919334187,0.00145032632342277,0.00495458298926507,0,0,0.0121951219512195,0,0,0.00961538461538462,0.000815660685154976,0.00426439232409382,0,0.0154639175257732,0.00409836065573771,0.00162074554294976,0.00370141887723627,0,0,0.00131578947368421,0.00588235294117647,0.00231481481481481,0.000489356496207487,0.00258983489802525,0.00277161862527716,0.000571102227298686,0.000554938956714761,0,0.00326797385620915,0.0100111234705228,0.00229357798165138,0.0150375939849624,0.0012987012987013,0.00463201235203294,0,0.00658978583196046,0.00436681222707424,0,0,0.00161030595813205,0,0.00130463144161774,0.00100502512562814,0.000328299409061064,0,0.00250836120401338,0.00194174757281553,0.00164699423552018
"THI",0.0093603744149766,0.00151975683890578,0.00253485424588086,0,0,0,0.0179569034317638,0.0128040973111396,0.028281363306744,0.00495458298926507,0.00408163265306122,0.0024330900243309,0.0304878048780488,0,0,0,0.00163132137030995,0.0106609808102345,0.00102145045965271,0.00859106529209622,0.0532786885245902,0.00162074554294976,0.013571869216533,0.00173310225303293,0.00531914893617021,0.00657894736842105,0.0117647058823529,0.0115740740740741,0.00599461707854172,0.00647458724506313,0.00997782705099778,0.0102798400913764,0.0133185349611543,0.0138217000691085,0.0065359477124183,0.00222469410456062,0.0103211009174312,0.0075187969924812,0.00714285714285714,0.0185280494081318,0.0117647058823529,0.0238879736408567,0.0131004366812227,0,0.00595238095238095,0.0143463621724491,0.00219298245614035,0.00260926288323549,0.0281407035175879,0.00131319763624425,0.0164271047227926,0.00668896321070234,0.0135922330097087,0.0166071918748284
"TKM",0,0,0,0.00444444444444444,0,0,0,0.0102432778489117,0.000725163161711385,0.00330305532617671,0,0,0.0121951219512195,0,0,0,0.00163132137030995,0.00213219616204691,0.00102145045965271,0.00171821305841924,0,0,0.00370141887723627,0,0,0,0,0,0.00171274773672621,0.00129491744901263,0,0.000571102227298686,0.00166481687014428,0.000691085003455425,0.00490196078431373,0,0,0,0.0025974025974026,0.00257334019557385,0,0.0057660626029654,0.00873362445414847,0,0.00595238095238095,0.00043917435221783,0,0.00326157860404436,0.00603015075376884,0,0.00136892539356605,0.00418060200668896,0.00776699029126214,0.000686247598133406
"TOG",0.0015600624024961,0.00151975683890578,0,0.00444444444444444,0,0.00637311703360371,0.00638467677573823,0.00128040973111396,0.00580130529369108,0.00165152766308836,0,0.0024330900243309,0,0,0,0,0,0.00213219616204691,0,0,0,0,0.00185070943861814,0,0,0.00263157894736842,0,0.00694444444444444,0.00415953021776364,0.00194237617351894,0,0.00285551113649343,0.00110987791342952,0.0055286800276434,0,0.00222469410456062,0.00344036697247706,0.0112781954887218,0.00584415584415584,0.00411734431291817,0,0.00329489291598023,0,0,0.00595238095238095,0.00395256916996047,0,0.00130463144161774,0.00100502512562814,0.00525279054497702,0.000684462696783025,0.00334448160535117,0.00388349514563107,0.00301948943178699
"TRI",0.0015600624024961,0.00455927051671732,0,0,0.00645161290322581,0,0,0.00512163892445583,0.00725163161711385,0.00412881915772089,0,0,0.0121951219512195,0.00409836065573771,0,0,0.000815660685154976,0,0.00102145045965271,0.00343642611683849,0.00819672131147541,0,0.000616903146206046,0,0,0.0144736842105263,0,0,0.00256912160508931,0.00323729362253156,0.00554323725055432,0.00285551113649343,0.00277469478357381,0.0027643400138217,0.00490196078431373,0.00111234705228031,0.00688073394495413,0.0037593984962406,0.00714285714285714,0.00205867215645908,0.00784313725490196,0.00247116968698517,0.00873362445414847,0,0.0119047619047619,0.0038061777192212,0,0.00130463144161774,0.00100502512562814,0.000328299409061064,0.0054757015742642,0.000836120401337793,0,0.00494098270656053
"TUN",0.0062402496099844,0.0121580547112462,0.0164765525982256,0.00888888888888889,0,0,0.0163607342378292,0.00384122919334187,0.0116026105873822,0.0074318744838976,0,0.0352798053527981,0,0.00819672131147541,0.00139664804469274,0,0.00163132137030995,0.00746268656716418,0.0153217568947906,0.00515463917525773,0,0.0243111831442464,0.00246761258482418,0.00173310225303293,0.00531914893617021,0.00394736842105263,0,0.00231481481481481,0.0127232689013947,0.0168339268371641,0.0016629711751663,0.00571102227298686,0.00776914539400666,0.022805805114029,0.00490196078431373,0.0100111234705228,0.00458715596330275,0,0.024025974025974,0.00566134843026248,0.00392156862745098,0.0057660626029654,0.0131004366812227,0,0,0.00278143756404626,0,0.0091324200913242,0.00201005025125628,0.0180564674983585,0.000684462696783025,0.00167224080267559,0.00388349514563107,0.00398023606917376
"TUR",0.0109204368174727,0.0060790273556231,0.00253485424588086,0.0355555555555556,0,0.0139049826187717,0.00798084596967279,0.0089628681177977,0.00652646845540247,0.0115606936416185,0.0122448979591837,0.00121654501216545,0,0,0.00418994413407821,0,0.00244698205546493,0.0106609808102345,0.00102145045965271,0.013745704467354,0.0163934426229508,0,0.00740283775447255,0.00519930675909879,0.0106382978723404,0.00657894736842105,0.0176470588235294,0.00925925925925926,0.00917543430389038,0.00971188086759469,0.0149667405764967,0.018275271273558,0.0166481687014428,0.00691085003455425,0.0147058823529412,0.00889877641824249,0.00573394495412844,0.018796992481203,0.0136363636363636,0.0144107050952136,0,0.0131795716639209,0.00873362445414847,0.00591715976331361,0,0.0112721417069243,0,0.0091324200913242,0.00804020100502513,0.00656598818122127,0.00889801505817933,0.0192307692307692,0.00776699029126214,0.0119407082075213
"UAE",0,0,0.00126742712294043,0,0,0,0,0.0089628681177977,0.00217548948513416,0.00412881915772089,0,0,0,0,0,0,0,0.00106609808102345,0.00102145045965271,0.00859106529209622,0,0,0.00616903146206046,0,0,0,0,0.00231481481481481,0.000489356496207487,0.00161864681126578,0.00221729490022173,0.000571102227298686,0,0,0.00490196078431373,0.00333704115684093,0.00458715596330275,0.0037593984962406,0,0.00411734431291817,0,0.00411861614497529,0.00873362445414847,0,0,0.00248865466256771,0,0,0.00301507537688442,0,0.00752908966461328,0.00167224080267559,0.00194174757281553,0.0021959923140269
"UKG",0.0187207488299532,0.0258358662613982,0.0849176172370089,0.0355555555555556,0,0.0359212050984936,0.0462889066241022,0.00128040973111396,0.0181290790427846,0.00825763831544178,0.0857142857142857,0.0072992700729927,0.0121951219512195,0.0573770491803279,0.0432960893854749,0.0192307692307692,0.0285481239804241,0.0213219616204691,0.0377936670071502,0.0103092783505155,0.00819672131147541,0.0356564019448947,0.012954966070327,0.0450606585788562,0.0265957446808511,0.0223684210526316,0.0117647058823529,0.0138888888888889,0.0209199902128701,0.0349627711233409,0.00942350332594235,0.0102798400913764,0.0216426193118757,0.0317899101589496,0.0130718954248366,0.0211345939933259,0.00114678899082569,0.0263157894736842,0.0149350649350649,0.00205867215645908,0.00392156862745098,0.00494233937397035,0.0174672489082969,0.029585798816568,0,0.0115649246084029,0.0416666666666667,0.0267449445531637,0.00904522613065327,0.036112934996717,0.0054757015742642,0.0125418060200669,0.087378640776699,0.0148229481196816
"UKR",0.0015600624024961,0,0.00253485424588086,0,0,0.00173812282734647,0.000798084596967279,0.00128040973111396,0.00217548948513416,0.00165152766308836,0,0,0.00609756097560976,0.00409836065573771,0,0,0,0.00319829424307036,0,0.00859106529209622,0.00819672131147541,0.00162074554294976,0.00185070943861814,0,0,0.00131578947368421,0.00588235294117647,0.00231481481481481,0.00195742598482995,0.00129491744901263,0.0016629711751663,0.00171330668189606,0.00443951165371809,0.00691085003455425,0.00326797385620915,0.00333704115684093,0.00229357798165138,0.0037593984962406,0.0012987012987013,0.00308800823468863,0.00784313725490196,0.0057660626029654,0,0,0.00595238095238095,0.00204948031034988,0,0.00848010437051533,0,0.00196979645436638,0.00479123887748118,0.00919732441471572,0.0058252427184466,0.0037057370299204
"URU",0.015600624024961,0.0151975683890578,0.0101394169835234,0.00444444444444444,0.00645161290322581,0.0347624565469293,0.0131683958499601,0,0.00652646845540247,0.0198183319570603,0.00816326530612245,0.0790754257907543,0,0.0122950819672131,0.0139664804469274,0.0192307692307692,0.00570962479608483,0.00852878464818763,0.00612870275791624,0.00515463917525773,0.00409836065573771,0.00648298217179903,0.0277606415792721,0.00866551126516464,0.00797872340425532,0.00394736842105263,0.0176470588235294,0.0416666666666667,0.0373134328358209,0.0226610553577209,0.0310421286031042,0.0205596801827527,0.00998890122086571,0.017968210089841,0.00980392156862745,0.00889877641824249,0.00114678899082569,0,0.0142857142857143,0.0118373648996397,0.00392156862745098,0.0131795716639209,0.0131004366812227,0,0.0297619047619048,0.0307422046552481,0.0263157894736842,0.0241356816699282,0.0201005025125628,0.0298752462245568,0.0116358658453114,0.0275919732441472,0.00776699029126214,0.0171561899533352
"USA",0.0374414976599064,0.0060790273556231,0.0456273764258555,0.0977777777777778,0.032258064516129,0,0.0299281723862729,0.00256081946222791,0.0108774474256708,0.00165152766308836,0.0816326530612245,0.0072992700729927,0,0.0450819672131148,0.0670391061452514,0.00961538461538462,0.0554649265905383,0.0479744136460554,0.0551583248212462,0.00515463917525773,0.0122950819672131,0.0145867098865478,0.027143738433066,0.0675909878682842,0.0398936170212766,0.0144736842105263,0.00588235294117647,0.0277777777777778,0.0064839735747492,0.026869537067012,0.0465631929046563,0.0159908623643632,0.0283018867924528,0.0082930200414651,0.0163398692810458,0.0200222469410456,0,0.0263157894736842,0.0123376623376623,0.00772002058672156,0,0.00247116968698517,0.0218340611353712,0.0177514792899408,0,0.0153711023276241,0.0526315789473684,0.0091324200913242,0.0050251256281407,0.0131319763624425,0.0602327173169062,0,0.00194174757281553,0.0126269558056547
"UZB",0.0015600624024961,0.00151975683890578,0.00380228136882129,0,0,0.00173812282734647,0.00359138068635275,0.0089628681177977,0.00362581580855693,0.00660611065235343,0,0.00121654501216545,0.00609756097560976,0.00409836065573771,0,0,0,0.00533049040511727,0.00102145045965271,0.0189003436426117,0.00409836065573771,0,0.00616903146206046,0.024263431542461,0,0.0144736842105263,0,0.00231481481481481,0.00183508686077808,0.00226610553577209,0.00554323725055432,0.00628212450028555,0.00776914539400666,0.00207325501036628,0.0065359477124183,0.00333704115684093,0.00688073394495413,0.0037593984962406,0.0194805194805195,0.00720535254760679,0.00392156862745098,0.00658978583196046,0.00436681222707424,0,0,0.0043917435221783,0,0.000652315720808871,0.00201005025125628,0.00492449113591596,0.00479123887748118,0.00418060200668896,0.00194174757281553,0.00301948943178699
"VEN",0.0046801872074883,0.00303951367781155,0.00380228136882129,0.00444444444444444,0.00645161290322581,0.000579374275782155,0.000798084596967279,0.0243277848911652,0.0101522842639594,0.0239471511147812,0.00408163265306122,0.00121654501216545,0.0121951219512195,0.00819672131147541,0.00139664804469274,0.0192307692307692,0.00244698205546493,0.00213219616204691,0.00102145045965271,0.00343642611683849,0,0,0.00616903146206046,0.00173310225303293,0,0.00921052631578947,0.0117647058823529,0.00694444444444444,0.00220210423293369,0.00194237617351894,0.00277161862527716,0.00628212450028555,0.0105438401775805,0.0055286800276434,0.00980392156862745,0.017797552836485,0.036697247706422,0.0225563909774436,0.00714285714285714,0.0241893978383942,0.0549019607843137,0.0247116968698517,0.0262008733624454,0,0.0119047619047619,0.00336700336700337,0,0.00130463144161774,0.0251256281407035,0.00164149704530532,0.0054757015742642,0.00167224080267559,0.00388349514563107,0.00425473510842712
"ZIM",0,0.00151975683890578,0,0,0,0,0,0.0102432778489117,0.00217548948513416,0.00578034682080925,0,0,0,0,0,0,0,0.00106609808102345,0.00102145045965271,0.0206185567010309,0.00819672131147541,0,0.00555212831585441,0,0,0,0.00588235294117647,0,0.000367017372155615,0.00226610553577209,0,0.000571102227298686,0.00110987791342952,0.000691085003455425,0.00490196078431373,0.0111234705228031,0.0160550458715596,0,0.000649350649350649,0.00669068450849202,0.00392156862745098,0.0057660626029654,0.00873362445414847,0,0,0.00043917435221783,0,0.00195694716242661,0.00603015075376884,0,0,0.00334448160535117,0.00388349514563107,0.000548998078506725
